CurrencyRateID,CurrencyRateDate,FromCurrencyCode,ToCurrencyCode,AverageRate,EndOfDayRate,ModifiedDate
4312,23/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",23/05/2012 0:00:00
4313,23/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",23/05/2012 0:00:00
4314,23/05/2012 0:00:00,USD,JPY,"107,46 €","107,54 €",23/05/2012 0:00:00
4315,23/05/2012 0:00:00,USD,MXN,"9,66 €","9,67 €",23/05/2012 0:00:00
4316,23/05/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",23/05/2012 0:00:00
4317,23/05/2012 0:00:00,USD,VEB,"694,75 €","694,85 €",23/05/2012 0:00:00
4318,24/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",24/05/2012 0:00:00
4319,24/05/2012 0:00:00,USD,AUD,"1,89 €","1,89 €",24/05/2012 0:00:00
4320,24/05/2012 0:00:00,USD,BRL,"1,95 €","1,95 €",24/05/2012 0:00:00
4321,24/05/2012 0:00:00,USD,CAD,"1,53 €","1,53 €",24/05/2012 0:00:00
4322,24/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",24/05/2012 0:00:00
4323,24/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",24/05/2012 0:00:00
4324,24/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",24/05/2012 0:00:00
4325,24/05/2012 0:00:00,USD,JPY,"107,04 €","106,96 €",24/05/2012 0:00:00
4326,24/05/2012 0:00:00,USD,MXN,"9,61 €","9,61 €",24/05/2012 0:00:00
4327,24/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",24/05/2012 0:00:00
4328,24/05/2012 0:00:00,USD,VEB,"694,90 €","694,84 €",24/05/2012 0:00:00
4329,25/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",25/05/2012 0:00:00
4330,25/05/2012 0:00:00,USD,AUD,"1,90 €","1,90 €",25/05/2012 0:00:00
4331,25/05/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",25/05/2012 0:00:00
4332,25/05/2012 0:00:00,USD,CAD,"1,54 €","1,55 €",25/05/2012 0:00:00
4333,25/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",25/05/2012 0:00:00
4334,25/05/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",25/05/2012 0:00:00
4335,25/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",25/05/2012 0:00:00
4336,25/05/2012 0:00:00,USD,JPY,"107,32 €","107,42 €",25/05/2012 0:00:00
4337,25/05/2012 0:00:00,USD,MXN,"9,66 €","9,66 €",25/05/2012 0:00:00
4338,25/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",25/05/2012 0:00:00
4339,25/05/2012 0:00:00,USD,VEB,"695,25 €","695,35 €",25/05/2012 0:00:00
4340,26/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",26/05/2012 0:00:00
4341,26/05/2012 0:00:00,USD,AUD,"1,90 €","1,90 €",26/05/2012 0:00:00
4342,26/05/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",26/05/2012 0:00:00
4343,26/05/2012 0:00:00,USD,CAD,"1,55 €","1,54 €",26/05/2012 0:00:00
4344,26/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",26/05/2012 0:00:00
4345,26/05/2012 0:00:00,USD,EUR,"1,15 €","1,15 €",26/05/2012 0:00:00
4346,26/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",26/05/2012 0:00:00
4347,26/05/2012 0:00:00,USD,JPY,"107,44 €","107,42 €",26/05/2012 0:00:00
4348,26/05/2012 0:00:00,USD,MXN,"9,63 €","9,62 €",26/05/2012 0:00:00
4349,26/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",26/05/2012 0:00:00
4350,26/05/2012 0:00:00,USD,VEB,"694,75 €","694,68 €",26/05/2012 0:00:00
4351,27/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",27/05/2012 0:00:00
4352,27/05/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",27/05/2012 0:00:00
4353,27/05/2012 0:00:00,USD,BRL,"1,95 €","1,96 €",27/05/2012 0:00:00
4354,27/05/2012 0:00:00,USD,CAD,"1,54 €","1,55 €",27/05/2012 0:00:00
4355,27/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",27/05/2012 0:00:00
4356,27/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",27/05/2012 0:00:00
4357,27/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",27/05/2012 0:00:00
4358,27/05/2012 0:00:00,USD,JPY,"108,00 €","108,09 €",27/05/2012 0:00:00
4359,27/05/2012 0:00:00,USD,MXN,"9,59 €","9,60 €",27/05/2012 0:00:00
4360,27/05/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",27/05/2012 0:00:00
4361,27/05/2012 0:00:00,USD,VEB,"694,75 €","694,77 €",27/05/2012 0:00:00
4362,28/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",28/05/2012 0:00:00
4363,28/05/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",28/05/2012 0:00:00
4364,28/05/2012 0:00:00,USD,BRL,"1,95 €","1,94 €",28/05/2012 0:00:00
4365,28/05/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",28/05/2012 0:00:00
4366,28/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",28/05/2012 0:00:00
4367,28/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",28/05/2012 0:00:00
4368,28/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",28/05/2012 0:00:00
4369,28/05/2012 0:00:00,USD,JPY,"107,95 €","107,93 €",28/05/2012 0:00:00
4370,28/05/2012 0:00:00,USD,MXN,"9,59 €","9,59 €",28/05/2012 0:00:00
4371,28/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",28/05/2012 0:00:00
4372,28/05/2012 0:00:00,USD,VEB,"694,75 €","694,69 €",28/05/2012 0:00:00
4373,29/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",29/05/2012 0:00:00
4374,29/05/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",29/05/2012 0:00:00
4375,29/05/2012 0:00:00,USD,BRL,"1,95 €","1,95 €",29/05/2012 0:00:00
4376,29/05/2012 0:00:00,USD,CAD,"1,54 €","1,55 €",29/05/2012 0:00:00
4377,29/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",29/05/2012 0:00:00
4378,29/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",29/05/2012 0:00:00
4379,29/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",29/05/2012 0:00:00
4380,29/05/2012 0:00:00,USD,JPY,"108,01 €","108,04 €",29/05/2012 0:00:00
4381,29/05/2012 0:00:00,USD,MXN,"9,59 €","9,59 €",29/05/2012 0:00:00
4382,29/05/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",29/05/2012 0:00:00
4383,29/05/2012 0:00:00,USD,VEB,"694,75 €","694,83 €",29/05/2012 0:00:00
4384,30/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",30/05/2012 0:00:00
4385,30/05/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",30/05/2012 0:00:00
4386,30/05/2012 0:00:00,USD,BRL,"1,95 €","1,95 €",30/05/2012 0:00:00
4387,30/05/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",30/05/2012 0:00:00
4388,30/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",30/05/2012 0:00:00
4389,30/05/2012 0:00:00,USD,EUR,"1,16 €","1,16 €",30/05/2012 0:00:00
4390,30/05/2012 0:00:00,USD,GBP,"0,70 €","0,69 €",30/05/2012 0:00:00
4391,30/05/2012 0:00:00,USD,JPY,"107,70 €","107,61 €",30/05/2012 0:00:00
4392,30/05/2012 0:00:00,USD,MXN,"9,52 €","9,51 €",30/05/2012 0:00:00
4393,30/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",30/05/2012 0:00:00
4394,30/05/2012 0:00:00,USD,VEB,"695,55 €","695,49 €",30/05/2012 0:00:00
4395,31/05/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",31/05/2012 0:00:00
4396,31/05/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",31/05/2012 0:00:00
4397,31/05/2012 0:00:00,USD,BRL,"1,95 €","1,96 €",31/05/2012 0:00:00
4398,31/05/2012 0:00:00,USD,CAD,"1,55 €","1,56 €",31/05/2012 0:00:00
4399,31/05/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",31/05/2012 0:00:00
4400,31/05/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",31/05/2012 0:00:00
4401,31/05/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",31/05/2012 0:00:00
4402,31/05/2012 0:00:00,USD,JPY,"108,18 €","108,25 €",31/05/2012 0:00:00
4403,31/05/2012 0:00:00,USD,MXN,"9,51 €","9,52 €",31/05/2012 0:00:00
4404,31/05/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",31/05/2012 0:00:00
4405,31/05/2012 0:00:00,USD,VEB,"695,76 €","695,82 €",31/05/2012 0:00:00
4406,01/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",01/06/2012 0:00:00
4407,01/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",01/06/2012 0:00:00
4408,01/06/2012 0:00:00,USD,BRL,"1,95 €","1,94 €",01/06/2012 0:00:00
4409,01/06/2012 0:00:00,USD,CAD,"1,55 €","1,55 €",01/06/2012 0:00:00
4410,01/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",01/06/2012 0:00:00
4411,01/06/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",01/06/2012 0:00:00
4412,01/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",01/06/2012 0:00:00
4413,01/06/2012 0:00:00,USD,JPY,"108,94 €","108,87 €",01/06/2012 0:00:00
4414,01/06/2012 0:00:00,USD,MXN,"9,44 €","9,44 €",01/06/2012 0:00:00
4415,01/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",01/06/2012 0:00:00
4416,01/06/2012 0:00:00,USD,VEB,"695,76 €","695,76 €",01/06/2012 0:00:00
4417,02/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",02/06/2012 0:00:00
4418,02/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",02/06/2012 0:00:00
4419,02/06/2012 0:00:00,USD,BRL,"1,95 €","1,96 €",02/06/2012 0:00:00
4420,02/06/2012 0:00:00,USD,CAD,"1,56 €","1,56 €",02/06/2012 0:00:00
4421,02/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",02/06/2012 0:00:00
4422,02/06/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",02/06/2012 0:00:00
4423,02/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",02/06/2012 0:00:00
4424,02/06/2012 0:00:00,USD,JPY,"109,05 €","109,09 €",02/06/2012 0:00:00
4425,02/06/2012 0:00:00,USD,MXN,"9,50 €","9,50 €",02/06/2012 0:00:00
4426,02/06/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",02/06/2012 0:00:00
4427,02/06/2012 0:00:00,USD,VEB,"695,50 €","695,51 €",02/06/2012 0:00:00
4428,03/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",03/06/2012 0:00:00
4429,03/06/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",03/06/2012 0:00:00
4430,03/06/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",03/06/2012 0:00:00
4431,03/06/2012 0:00:00,USD,CAD,"1,56 €","1,55 €",03/06/2012 0:00:00
4432,03/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",03/06/2012 0:00:00
4433,03/06/2012 0:00:00,USD,EUR,"1,18 €","1,18 €",03/06/2012 0:00:00
4434,03/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",03/06/2012 0:00:00
4435,03/06/2012 0:00:00,USD,JPY,"108,89 €","108,84 €",03/06/2012 0:00:00
4436,03/06/2012 0:00:00,USD,MXN,"9,48 €","9,47 €",03/06/2012 0:00:00
4437,03/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",03/06/2012 0:00:00
4438,03/06/2012 0:00:00,USD,VEB,"696,00 €","695,93 €",03/06/2012 0:00:00
4439,04/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",04/06/2012 0:00:00
4440,04/06/2012 0:00:00,USD,AUD,"1,93 €","1,93 €",04/06/2012 0:00:00
4441,04/06/2012 0:00:00,USD,BRL,"1,97 €","1,98 €",04/06/2012 0:00:00
4442,04/06/2012 0:00:00,USD,CAD,"1,56 €","1,56 €",04/06/2012 0:00:00
4443,04/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",04/06/2012 0:00:00
4444,04/06/2012 0:00:00,USD,EUR,"1,18 €","1,18 €",04/06/2012 0:00:00
4445,04/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",04/06/2012 0:00:00
4446,04/06/2012 0:00:00,USD,JPY,"108,90 €","108,99 €",04/06/2012 0:00:00
4447,04/06/2012 0:00:00,USD,MXN,"9,48 €","9,48 €",04/06/2012 0:00:00
4448,04/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",04/06/2012 0:00:00
4449,04/06/2012 0:00:00,USD,VEB,"696,00 €","696,09 €",04/06/2012 0:00:00
4450,05/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",05/06/2012 0:00:00
4451,05/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",05/06/2012 0:00:00
4452,05/06/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",05/06/2012 0:00:00
4453,05/06/2012 0:00:00,USD,CAD,"1,56 €","1,56 €",05/06/2012 0:00:00
4454,05/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",05/06/2012 0:00:00
4455,05/06/2012 0:00:00,USD,EUR,"1,18 €","1,18 €",05/06/2012 0:00:00
4456,05/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",05/06/2012 0:00:00
4457,05/06/2012 0:00:00,USD,JPY,"108,85 €","108,76 €",05/06/2012 0:00:00
4458,05/06/2012 0:00:00,USD,MXN,"9,48 €","9,47 €",05/06/2012 0:00:00
4459,05/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",05/06/2012 0:00:00
4460,05/06/2012 0:00:00,USD,VEB,"696,00 €","695,95 €",05/06/2012 0:00:00
4461,06/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",06/06/2012 0:00:00
4462,06/06/2012 0:00:00,USD,AUD,"1,95 €","1,95 €",06/06/2012 0:00:00
4463,06/06/2012 0:00:00,USD,BRL,"1,92 €","1,93 €",06/06/2012 0:00:00
4464,06/06/2012 0:00:00,USD,CAD,"1,56 €","1,56 €",06/06/2012 0:00:00
4465,06/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",06/06/2012 0:00:00
4466,06/06/2012 0:00:00,USD,EUR,"1,17 €","1,18 €",06/06/2012 0:00:00
4467,06/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",06/06/2012 0:00:00
4468,06/06/2012 0:00:00,USD,JPY,"109,88 €","109,88 €",06/06/2012 0:00:00
4469,06/06/2012 0:00:00,USD,MXN,"9,42 €","9,42 €",06/06/2012 0:00:00
4470,06/06/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",06/06/2012 0:00:00
4471,06/06/2012 0:00:00,USD,VEB,"695,50 €","695,54 €",06/06/2012 0:00:00
4472,07/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",07/06/2012 0:00:00
4473,07/06/2012 0:00:00,USD,AUD,"1,96 €","1,96 €",07/06/2012 0:00:00
4474,07/06/2012 0:00:00,USD,BRL,"1,92 €","1,91 €",07/06/2012 0:00:00
4475,07/06/2012 0:00:00,USD,CAD,"1,55 €","1,55 €",07/06/2012 0:00:00
4476,07/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",07/06/2012 0:00:00
4477,07/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",07/06/2012 0:00:00
4478,07/06/2012 0:00:00,USD,GBP,"0,71 €","0,70 €",07/06/2012 0:00:00
4479,07/06/2012 0:00:00,USD,JPY,"110,25 €","110,17 €",07/06/2012 0:00:00
4480,07/06/2012 0:00:00,USD,MXN,"9,39 €","9,39 €",07/06/2012 0:00:00
4481,07/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",07/06/2012 0:00:00
4482,07/06/2012 0:00:00,USD,VEB,"695,75 €","695,72 €",07/06/2012 0:00:00
4483,08/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",08/06/2012 0:00:00
4484,08/06/2012 0:00:00,USD,AUD,"1,91 €","1,91 €",08/06/2012 0:00:00
4485,08/06/2012 0:00:00,USD,BRL,"1,93 €","1,93 €",08/06/2012 0:00:00
4486,08/06/2012 0:00:00,USD,CAD,"1,55 €","1,55 €",08/06/2012 0:00:00
4487,08/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",08/06/2012 0:00:00
4488,08/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",08/06/2012 0:00:00
4489,08/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",08/06/2012 0:00:00
4490,08/06/2012 0:00:00,USD,JPY,"110,30 €","110,34 €",08/06/2012 0:00:00
4491,08/06/2012 0:00:00,USD,MXN,"9,40 €","9,41 €",08/06/2012 0:00:00
4492,08/06/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",08/06/2012 0:00:00
4493,08/06/2012 0:00:00,USD,VEB,"696,51 €","696,59 €",08/06/2012 0:00:00
4494,09/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",09/06/2012 0:00:00
4495,09/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",09/06/2012 0:00:00
4496,09/06/2012 0:00:00,USD,BRL,"1,95 €","1,95 €",09/06/2012 0:00:00
4497,09/06/2012 0:00:00,USD,CAD,"1,55 €","1,54 €",09/06/2012 0:00:00
4498,09/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",09/06/2012 0:00:00
4499,09/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",09/06/2012 0:00:00
4500,09/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",09/06/2012 0:00:00
4501,09/06/2012 0:00:00,USD,JPY,"110,38 €","110,33 €",09/06/2012 0:00:00
4502,09/06/2012 0:00:00,USD,MXN,"9,40 €","9,40 €",09/06/2012 0:00:00
4503,09/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",09/06/2012 0:00:00
4504,09/06/2012 0:00:00,USD,VEB,"696,25 €","696,19 €",09/06/2012 0:00:00
4505,10/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",10/06/2012 0:00:00
4506,10/06/2012 0:00:00,USD,AUD,"1,91 €","1,91 €",10/06/2012 0:00:00
4507,10/06/2012 0:00:00,USD,BRL,"1,96 €","1,96 €",10/06/2012 0:00:00
4508,10/06/2012 0:00:00,USD,CAD,"1,54 €","1,55 €",10/06/2012 0:00:00
4509,10/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",10/06/2012 0:00:00
4510,10/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",10/06/2012 0:00:00
4511,10/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",10/06/2012 0:00:00
4512,10/06/2012 0:00:00,USD,JPY,"111,37 €","111,38 €",10/06/2012 0:00:00
4513,10/06/2012 0:00:00,USD,MXN,"9,40 €","9,41 €",10/06/2012 0:00:00
4514,10/06/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",10/06/2012 0:00:00
4515,10/06/2012 0:00:00,USD,VEB,"696,80 €","696,81 €",10/06/2012 0:00:00
4516,11/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",11/06/2012 0:00:00
4517,11/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",11/06/2012 0:00:00
4518,11/06/2012 0:00:00,USD,BRL,"1,96 €","1,95 €",11/06/2012 0:00:00
4519,11/06/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",11/06/2012 0:00:00
4520,11/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",11/06/2012 0:00:00
4521,11/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",11/06/2012 0:00:00
4522,11/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",11/06/2012 0:00:00
4523,11/06/2012 0:00:00,USD,JPY,"111,33 €","111,23 €",11/06/2012 0:00:00
4524,11/06/2012 0:00:00,USD,MXN,"9,40 €","9,40 €",11/06/2012 0:00:00
4525,11/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",11/06/2012 0:00:00
4526,11/06/2012 0:00:00,USD,VEB,"696,80 €","696,76 €",11/06/2012 0:00:00
4527,12/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",12/06/2012 0:00:00
4528,12/06/2012 0:00:00,USD,AUD,"1,91 €","1,91 €",12/06/2012 0:00:00
4529,12/06/2012 0:00:00,USD,BRL,"1,96 €","1,96 €",12/06/2012 0:00:00
4530,12/06/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",12/06/2012 0:00:00
4531,12/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",12/06/2012 0:00:00
4532,12/06/2012 0:00:00,USD,EUR,"1,19 €","1,19 €",12/06/2012 0:00:00
4533,12/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",12/06/2012 0:00:00
4534,12/06/2012 0:00:00,USD,JPY,"111,21 €","111,26 €",12/06/2012 0:00:00
4535,12/06/2012 0:00:00,USD,MXN,"9,40 €","9,40 €",12/06/2012 0:00:00
4536,12/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",12/06/2012 0:00:00
4537,12/06/2012 0:00:00,USD,VEB,"696,80 €","696,89 €",12/06/2012 0:00:00
4538,13/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",13/06/2012 0:00:00
4539,13/06/2012 0:00:00,USD,AUD,"1,90 €","1,90 €",13/06/2012 0:00:00
4540,13/06/2012 0:00:00,USD,BRL,"1,97 €","1,96 €",13/06/2012 0:00:00
4541,13/06/2012 0:00:00,USD,CAD,"1,54 €","1,53 €",13/06/2012 0:00:00
4542,13/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",13/06/2012 0:00:00
4543,13/06/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",13/06/2012 0:00:00
4544,13/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",13/06/2012 0:00:00
4545,13/06/2012 0:00:00,USD,JPY,"110,72 €","110,65 €",13/06/2012 0:00:00
4546,13/06/2012 0:00:00,USD,MXN,"9,38 €","9,38 €",13/06/2012 0:00:00
4547,13/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",13/06/2012 0:00:00
4548,13/06/2012 0:00:00,USD,VEB,"696,75 €","696,67 €",13/06/2012 0:00:00
4549,14/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",14/06/2012 0:00:00
4550,14/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",14/06/2012 0:00:00
4551,14/06/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",14/06/2012 0:00:00
4552,14/06/2012 0:00:00,USD,CAD,"1,54 €","1,55 €",14/06/2012 0:00:00
4553,14/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",14/06/2012 0:00:00
4554,14/06/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",14/06/2012 0:00:00
4555,14/06/2012 0:00:00,USD,GBP,"0,71 €","0,71 €",14/06/2012 0:00:00
4556,14/06/2012 0:00:00,USD,JPY,"110,19 €","110,27 €",14/06/2012 0:00:00
4557,14/06/2012 0:00:00,USD,MXN,"9,43 €","9,43 €",14/06/2012 0:00:00
4558,14/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",14/06/2012 0:00:00
4559,14/06/2012 0:00:00,USD,VEB,"697,26 €","697,33 €",14/06/2012 0:00:00
4560,15/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",15/06/2012 0:00:00
4561,15/06/2012 0:00:00,USD,AUD,"1,92 €","1,92 €",15/06/2012 0:00:00
4562,15/06/2012 0:00:00,USD,BRL,"1,96 €","1,95 €",15/06/2012 0:00:00
4563,15/06/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",15/06/2012 0:00:00
4564,15/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",15/06/2012 0:00:00
4565,15/06/2012 0:00:00,USD,EUR,"1,17 €","1,17 €",15/06/2012 0:00:00
4566,15/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",15/06/2012 0:00:00
4567,15/06/2012 0:00:00,USD,JPY,"111,22 €","111,17 €",15/06/2012 0:00:00
4568,15/06/2012 0:00:00,USD,MXN,"9,39 €","9,38 €",15/06/2012 0:00:00
4569,15/06/2012 0:00:00,USD,SAR,"3,75 €","3,74 €",15/06/2012 0:00:00
4570,15/06/2012 0:00:00,USD,VEB,"696,69 €","696,65 €",15/06/2012 0:00:00
4571,16/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",16/06/2012 0:00:00
4572,16/06/2012 0:00:00,USD,AUD,"1,89 €","1,89 €",16/06/2012 0:00:00
4573,16/06/2012 0:00:00,USD,BRL,"1,98 €","1,99 €",16/06/2012 0:00:00
4574,16/06/2012 0:00:00,USD,CAD,"1,54 €","1,54 €",16/06/2012 0:00:00
4575,16/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",16/06/2012 0:00:00
4576,16/06/2012 0:00:00,USD,EUR,"1,15 €","1,15 €",16/06/2012 0:00:00
4577,16/06/2012 0:00:00,USD,GBP,"0,70 €","0,70 €",16/06/2012 0:00:00
4578,16/06/2012 0:00:00,USD,JPY,"110,41 €","110,50 €",16/06/2012 0:00:00
4579,16/06/2012 0:00:00,USD,MXN,"9,43 €","9,43 €",16/06/2012 0:00:00
4580,16/06/2012 0:00:00,USD,SAR,"3,75 €","3,76 €",16/06/2012 0:00:00
4581,16/06/2012 0:00:00,USD,VEB,"696,75 €","696,82 €",16/06/2012 0:00:00
4582,17/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",17/06/2012 0:00:00
4583,17/06/2012 0:00:00,USD,AUD,"1,86 €","1,86 €",17/06/2012 0:00:00
4584,17/06/2012 0:00:00,USD,BRL,"1,97 €","1,97 €",17/06/2012 0:00:00
4585,17/06/2012 0:00:00,USD,CAD,"1,55 €","1,54 €",17/06/2012 0:00:00
4586,17/06/2012 0:00:00,USD,CNY,"8,28 €","8,28 €",17/06/2012 0:00:00
4587,17/06/2012 0:00:00,USD,EUR,"1,14 €","1,14 €",17/06/2012 0:00:00
4588,17/06/2012 0:00:00,USD,GBP,"0,69 €","0,69 €",17/06/2012 0:00:00
4589,17/06/2012 0:00:00,USD,JPY,"111,26 €","111,20 €",17/06/2012 0:00:00
4590,17/06/2012 0:00:00,USD,MXN,"9,42 €","9,41 €",17/06/2012 0:00:00
4591,17/06/2012 0:00:00,USD,SAR,"3,75 €","3,75 €",17/06/2012 0:00:00
4592,17/06/2012 0:00:00,USD,VEB,"697,25 €","697,20 €",17/06/2012 0:00:00
4593,18/06/2012 0:00:00,USD,ARS,"1,00 €","1,00 €",18/06/2012 0:00:00
4594,18/06/2012 0:00:00,USD,AUD,"1,86 €","1,87 €",18/06/2012 0:00:00
4595,18/06/2012 0:00:00,USD,BRL,"1,98 €","1,98 €",18/06/2012 0:00:00
